Product,Sku,Outlet,Count,Value,Avg. Item Value,Reorder point
"Ch Potensac, Medoc 2010",15950,Parnell,0.00000,0.00000,34.81000,0.00000
"Ch Potensac, Medoc 2010",15950,Penrose,0.00000,0.00000,34.81000,0.00000
"Ch Potensac, Medoc 2010",15950,Ponsonby,0.00000,0.00000,34.81000,0.00000
"Ch Fontenil, Fronsac 2010",15929,Blackmarket,0.00000,0.00000,35.96000,0.00000
"Ch Fontenil, Fronsac 2010",15929,Head Office,9.00000,323.64001,35.96000,0.00000
"Ch Fontenil, Fronsac 2010",15929,Parnell,0.00000,0.00000,35.96000,0.00000
"Ch Fontenil, Fronsac 2010",15929,Penrose,0.00000,0.00000,35.96000,0.00000
"Ch Fontenil, Fronsac 2010",15929,Ponsonby,0.00000,0.00000,35.96000,0.00000
"Ch Puygueraud, Cotes de Francs 2010 [ep]",15952,Blackmarket,0.00000,0.00000,21.07000,0.00000
"Ch Puygueraud, Cotes de Francs 2010 [ep]",15952,Head Office,0.00000,0.00000,21.07000,0.00000
"Ch Puygueraud, Cotes de Francs 2010 [ep]",15952,Parnell,0.00000,0.00000,21.07000,0.00000
"Ch Puygueraud, Cotes de Francs 2010 [ep]",15952,Penrose,0.00000,0.00000,21.07000,0.00000
"Ch Puygueraud, Cotes de Francs 2010 [ep]",15952,Ponsonby,0.00000,0.00000,21.07000,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Blackmarket,0.00000,0.00000,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Head Office,12.00000,15194.16016,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Parnell,0.00000,0.00000,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Penrose,0.00000,0.00000,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Ponsonby,0.00000,0.00000,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Blackmarket,0.00000,0.00000,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Head Office,12.00000,15194.16016,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Parnell,0.00000,0.00000,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Penrose,0.00000,0.00000,1266.18005,0.00000
"Ch Haut Brion, Pessac-Leognan 2010",15935,Ponsonby,0.00000,0.00000,1266.18005,0.00000
"Ch Senejac, Haut Medoc 2010",15953,Blackmarket,0.00000,0.00000,23.36000,0.00000
"Ch Senejac, Haut Medoc 2010",15953,Head Office,0.00000,0.00000,23.36000,0.00000
"Ch Senejac, Haut Medoc 2010",15953,Parnell,0.00000,0.00000,23.36000,0.00000
"Ch Senejac, Haut Medoc 2010",15953,Penrose,0.00000,0.00000,23.36000,0.00000
"Ch Senejac, Haut Medoc 2010",15953,Ponsonby,0.00000,0.00000,23.36000,0.00000
"Ch St Pierre, St Julien 2010",15954,Blackmarket,0.00000,0.00000,104.69000,0.00000
"Ch St Pierre, St Julien 2010",15954,Head Office,1.00000,104.69000,104.69000,0.00000
"Ch St Pierre, St Julien 2010",15954,Parnell,0.00000,0.00000,104.69000,0.00000
"Ch St Pierre, St Julien 2010",15954,Penrose,0.00000,0.00000,104.69000,0.00000
"Ch St Pierre, St Julien 2010",15954,Ponsonby,0.00000,0.00000,104.69000,0.00000
"Ch Haut Bernat, Puisseguin St Emilion 2010",15956,Blackmarket,0.00000,0.00000,18.59000,0.00000
"Ch Haut Bernat, Puisseguin St Emilion 2010",15956,Head Office,0.00000,0.00000,18.59000,0.00000
"Ch Haut Bernat, Puisseguin St Emilion 2010",15956,Parnell,0.00000,0.00000,18.59000,0.00000
"Ch Haut Bernat, Puisseguin St Emilion 2010",15956,Penrose,0.00000,0.00000,18.59000,0.00000
"Ch Haut Bernat, Puisseguin St Emilion 2010",15956,Ponsonby,0.00000,0.00000,18.59000,0.00000
"Ch Mouton-Rothschild, Pauillac 2010",15944,Blackmarket,0.00000,0.00000,1151.63000,0.00000
"Ch Mouton-Rothschild, Pauillac 2010",15944,Head Office,18.00000,20729.33984,1151.63000,0.00000
"Ch Mouton-Rothschild, Pauillac 2010",15944,Parnell,0.00000,0.00000,1151.63000,0.00000
"Ch Mouton-Rothschild, Pauillac 2010",15944,Penrose,0.00000,0.00000,1151.63000,0.00000
"Ch Mouton-Rothschild, Pauillac 2010",15944,Ponsonby,0.00000,0.00000,1151.63000,0.00000
"Ch Leoville Barton, St Julien 2010",15940,Blackmarket,0.00000,0.00000,143.63000,0.00000
"Ch Leoville Barton, St Julien 2010",15940,Head Office,5.00000,718.15002,143.63000,0.00000
"Ch Leoville Barton, St Julien 2010",15940,Parnell,0.00000,0.00000,143.63000,0.00000
"Ch Leoville Barton, St Julien 2010",15940,Penrose,0.00000,0.00000,143.63000,0.00000
"Ch Leoville Barton, St Julien 2010",15940,Ponsonby,0.00000,0.00000,143.63000,0.00000
"Ch Langoa Barton, St Julien 2010",15938,Blackmarket,0.00000,0.00000,91.13000,0.00000
"Ch Langoa Barton, St Julien 2010",15938,Head Office,0.00000,0.00000,91.13000,0.00000
"Ch Langoa Barton, St Julien 2010",15938,Parnell,0.00000,0.00000,91.13000,0.00000
"Ch Langoa Barton, St Julien 2010",15938,Penrose,0.00000,0.00000,91.13000,0.00000
"Ch Langoa Barton, St Julien 2010",15938,Ponsonby,0.00000,0.00000,91.13000,0.00000
"Ch Montrose, St Estephe 2010",15943,Blackmarket,0.00000,0.00000,258.17999,0.00000
"Ch Montrose, St Estephe 2010",15943,Head Office,3.00000,774.53998,258.17999,0.00000
"Ch Montrose, St Estephe 2010",15943,Parnell,0.00000,0.00000,258.17999,0.00000
"Ch Montrose, St Estephe 2010",15943,Penrose,0.00000,0.00000,258.17999,0.00000
"Ch Montrose, St Estephe 2010",15943,Ponsonby,0.00000,0.00000,258.17999,0.00000
"Clos de l'Oratoire, St Emilion 2010",15945,Blackmarket,0.00000,0.00000,60.20000,0.00000
"Clos de l'Oratoire, St Emilion 2010",15945,Head Office,1.00000,60.20000,60.20000,0.00000
"Clos de l'Oratoire, St Emilion 2010",15945,Parnell,0.00000,0.00000,60.20000,0.00000
"Clos de l'Oratoire, St Emilion 2010",15945,Penrose,0.00000,0.00000,60.20000,0.00000
"Clos de l'Oratoire, St Emilion 2010",15945,Ponsonby,0.00000,0.00000,60.20000,0.00000
Niepoort Vintage Port 2005 1500ml,15277,Blackmarket,0.00000,0.00000,122.85000,0.00000
Niepoort Vintage Port 2005 1500ml,15277,Head Office,0.00000,0.00000,122.85000,0.00000
Niepoort Vintage Port 2005 1500ml,15277,Parnell,-1.00000,-122.85000,122.85000,0.00000
Niepoort Vintage Port 2005 1500ml,15277,Penrose,1.00000,122.85000,122.85000,0.00000
Niepoort Vintage Port 2005 1500ml,15277,Ponsonby,0.00000,0.00000,122.85000,0.00000
Niepoort Vintage Port 1982,15271,Blackmarket,0.00000,0.00000,91.44000,0.00000
Niepoort Vintage Port 1982,15271,Head Office,0.00000,0.00000,91.44000,0.00000
Niepoort Vintage Port 1982,15271,Parnell,-2.00000,-182.88000,91.44000,0.00000
Niepoort Vintage Port 1982,15271,Penrose,3.00000,274.32001,91.44000,0.00000
Niepoort Vintage Port 1982,15271,Ponsonby,0.00000,0.00000,91.44000,0.00000
Querciabella Camartina 6000ml,13941,Blackmarket,0.00000,0.00000,589.00000,0.00000
Querciabella Camartina 6000ml,13941,Head Office,0.00000,0.00000,589.00000,0.00000
Querciabella Camartina 6000ml,13941,Parnell,0.00000,0.00000,589.00000,0.00000
Querciabella Camartina 6000ml,13941,Penrose,1.00000,589.00000,589.00000,0.00000
Querciabella Camartina 6000ml,13941,Ponsonby,0.00000,0.00000,589.00000,0.00000
Charles Sparr Riesling Schoenenbourg,15247,Blackmarket,0.00000,0.00000,15.66000,0.00000
Charles Sparr Riesling Schoenenbourg,15247,Head Office,0.00000,0.00000,15.66000,0.00000
Charles Sparr Riesling Schoenenbourg,15247,Parnell,0.00000,0.00000,15.66000,0.00000
Charles Sparr Riesling Schoenenbourg,15247,Penrose,13.00000,203.58000,15.66000,0.00000
Charles Sparr Riesling Schoenenbourg,15247,Ponsonby,0.00000,0.00000,15.66000,0.00000
Eitelsbacher Karthauserhof Auslese 2010,12543,Blackmarket,0.00000,0.00000,29.40000,0.00000
Eitelsbacher Karthauserhof Auslese 2010,12543,Head Office,0.00000,0.00000,29.40000,0.00000
Eitelsbacher Karthauserhof Auslese 2010,12543,Parnell,-3.00000,-88.20000,29.40000,0.00000
Eitelsbacher Karthauserhof Auslese 2010,12543,Penrose,9.00000,264.60001,29.40000,0.00000
Eitelsbacher Karthauserhof Auslese 2010,12543,Ponsonby,0.00000,0.00000,29.40000,0.00000
Ch de Fesles Chenin Sec,3279870015514,Blackmarket,0.00000,0.00000,11.00000,0.00000
Ch de Fesles Chenin Sec,3279870015514,Head Office,-67.00000,-737.00000,11.00000,0.00000
Ch de Fesles Chenin Sec,3279870015514,Parnell,-26.00000,-286.00000,11.00000,0.00000
Ch de Fesles Chenin Sec,3279870015514,Penrose,111.00000,1221.00000,11.00000,0.00000
Ch de Fesles Chenin Sec,3279870015514,Ponsonby,-7.00000,-77.00000,11.00000,0.00000
Two Gates Merlot Cabernet,16023,Blackmarket,-4.00000,-66.00000,16.50000,0.00000
Two Gates Merlot Cabernet,16023,Head Office,-1.00000,-16.50000,16.50000,0.00000
Two Gates Merlot Cabernet,16023,Parnell,-5.00000,-82.50000,16.50000,0.00000
Two Gates Merlot Cabernet,16023,Penrose,-1.00000,-16.50000,16.50000,0.00000
Two Gates Merlot Cabernet,16023,Ponsonby,0.00000,0.00000,16.50000,0.00000
Dow's Fine Tawny Port,10826,Blackmarket,0.00000,0.00000,26.27000,0.00000
Dow's Fine Tawny Port,10826,Head Office,-4.00000,-105.08000,26.27000,0.00000
Dow's Fine Tawny Port,10826,Parnell,-4.00000,-105.08000,26.27000,0.00000
Dow's Fine Tawny Port,10826,Penrose,13.00000,341.51001,26.27000,0.00000
Dow's Fine Tawny Port,10826,Ponsonby,-2.00000,-52.54000,26.27000,0.00000
Cordorniu Seleccion Raventos Rose,15599,Blackmarket,0.00000,0.00000,17.50000,0.00000
Cordorniu Seleccion Raventos Rose,15599,Head Office,0.00000,0.00000,17.50000,0.00000
Cordorniu Seleccion Raventos Rose,15599,Parnell,-1.00000,-17.50000,17.50000,0.00000
Cordorniu Seleccion Raventos Rose,15599,Penrose,11.00000,192.50000,17.50000,0.00000
Cordorniu Seleccion Raventos Rose,15599,Ponsonby,0.00000,0.00000,17.50000,0.00000
Trimbach Riesling Cuvee Frederic Emile 2007,16024,Blackmarket,24.00000,936.00000,39.00000,0.00000
Trimbach Riesling Cuvee Frederic Emile 2007,16024,Head Office,0.00000,0.00000,39.00000,0.00000
Trimbach Riesling Cuvee Frederic Emile 2007,16024,Parnell,0.00000,0.00000,39.00000,0.00000
Trimbach Riesling Cuvee Frederic Emile 2007,16024,Penrose,0.00000,0.00000,39.00000,0.00000
Trimbach Riesling Cuvee Frederic Emile 2007,16024,Ponsonby,-2.00000,-78.00000,39.00000,0.00000
Trimbach Pinot Gris Reserve Personelle 2007,10544,Blackmarket,22.00000,588.50000,26.75000,0.00000
Trimbach Pinot Gris Reserve Personelle 2007,10544,Head Office,0.00000,0.00000,26.75000,0.00000
Trimbach Pinot Gris Reserve Personelle 2007,10544,Parnell,-6.00000,-160.50000,26.75000,0.00000
Trimbach Pinot Gris Reserve Personelle 2007,10544,Penrose,-1.00000,-26.75000,26.75000,0.00000
Trimbach Pinot Gris Reserve Personelle 2007,10544,Ponsonby,-1.00000,-26.75000,26.75000,0.00000
Trimbach Gewurztraminer Seigneurs de Ribeaupierre 2007,16025,Blackmarket,24.00000,716.88000,29.87000,0.00000
Trimbach Gewurztraminer Seigneurs de Ribeaupierre 2007,16025,Head Office,0.00000,0.00000,29.87000,0.00000
Trimbach Gewurztraminer Seigneurs de Ribeaupierre 2007,16025,Parnell,-1.00000,-29.87000,29.87000,0.00000
Trimbach Gewurztraminer Seigneurs de Ribeaupierre 2007,16025,Penrose,0.00000,0.00000,29.87000,0.00000
Trimbach Gewurztraminer Seigneurs de Ribeaupierre 2007,16025,Ponsonby,-1.00000,-29.87000,29.87000,0.00000
Terrasse de Maynard Saint Chinian,15906,Blackmarket,-114.00000,-1280.21997,11.23000,0.00000
Terrasse de Maynard Saint Chinian,15906,Head Office,322.00000,3616.06006,11.23000,0.00000
Terrasse de Maynard Saint Chinian,15906,Parnell,-6.00000,-67.38000,11.23000,0.00000
Terrasse de Maynard Saint Chinian,15906,Penrose,-8.00000,-89.84000,11.23000,0.00000
Terrasse de Maynard Saint Chinian,15906,Ponsonby,-23.00000,-258.29001,11.23000,0.00000
Domaine Des Causses Lirac,16033,Blackmarket,0.00000,0.00000,9.56000,0.00000
Domaine Des Causses Lirac,16033,Head Office,-1.00000,-9.56000,9.56000,0.00000
Domaine Des Causses Lirac,16033,Parnell,-1.00000,-9.56000,9.56000,0.00000
Domaine Des Causses Lirac,16033,Penrose,236.00000,2256.15991,9.56000,0.00000
Domaine Des Causses Lirac,16033,Ponsonby,0.00000,0.00000,9.56000,0.00000
Laurus Gigondas,16038,Blackmarket,0.00000,0.00000,20.54000,0.00000
Laurus Gigondas,16038,Head Office,-24.00000,-492.95999,20.54000,0.00000
Laurus Gigondas,16038,Parnell,0.00000,0.00000,20.54000,0.00000
Laurus Gigondas,16038,Penrose,59.00000,1211.85999,20.54000,0.00000
Laurus Gigondas,16038,Ponsonby,0.00000,0.00000,20.54000,0.00000
Louis Bernard Cotes du Rhone Village,16035,Blackmarket,-106.00000,-903.12000,8.52000,0.00000
Louis Bernard Cotes du Rhone Village,16035,Head Office,-3.00000,-25.56000,8.52000,0.00000
Louis Bernard Cotes du Rhone Village,16035,Parnell,0.00000,0.00000,8.52000,0.00000
Louis Bernard Cotes du Rhone Village,16035,Penrose,594.00000,5060.87988,8.52000,0.00000
Louis Bernard Cotes du Rhone Village,16035,Ponsonby,0.00000,0.00000,8.52000,0.00000
Louis Bernard Tavel,16036,Blackmarket,0.00000,0.00000,12.44000,0.00000
Louis Bernard Tavel,16036,Head Office,-84.00000,-1044.95996,12.44000,0.00000
Louis Bernard Tavel,16036,Parnell,0.00000,0.00000,12.44000,0.00000
Louis Bernard Tavel,16036,Penrose,84.00000,1044.95996,12.44000,0.00000
Louis Bernard Tavel,16036,Ponsonby,0.00000,0.00000,12.44000,0.00000
Laurus Cote Rotie,16041,Blackmarket,0.00000,0.00000,43.87000,0.00000
Laurus Cote Rotie,16041,Head Office,0.00000,0.00000,43.87000,0.00000
Laurus Cote Rotie,16041,Parnell,0.00000,0.00000,43.87000,0.00000
Laurus Cote Rotie,16041,Penrose,11.00000,482.57001,43.87000,0.00000
Laurus Cote Rotie,16041,Ponsonby,0.00000,0.00000,43.87000,0.00000
Laurus Hermitage Blanc,16040,Blackmarket,0.00000,0.00000,43.87000,0.00000
Laurus Hermitage Blanc,16040,Head Office,0.00000,0.00000,43.87000,0.00000
Laurus Hermitage Blanc,16040,Parnell,0.00000,0.00000,43.87000,0.00000
Laurus Hermitage Blanc,16040,Penrose,24.00000,1052.88000,43.87000,0.00000
Laurus Hermitage Blanc,16040,Ponsonby,0.00000,0.00000,43.87000,0.00000
Wild Pig Merlot,14074,Blackmarket,-754.00000,-4508.91992,5.98000,0.00000
Wild Pig Merlot,14074,Head Office,-91.00000,-544.17999,5.98000,0.00000
Wild Pig Merlot,14074,Parnell,-35.00000,-209.30000,5.98000,0.00000
Wild Pig Merlot,14074,Penrose,824.00000,4927.52002,5.98000,0.00000
Wild Pig Merlot,14074,Ponsonby,0.00000,0.00000,5.98000,0.00000
Wild Pig Cabernet Sauvignon,14075,Blackmarket,-605.00000,-3617.89990,5.98000,0.00000
Wild Pig Cabernet Sauvignon,14075,Head Office,-34.00000,-203.32001,5.98000,0.00000
Wild Pig Cabernet Sauvignon,14075,Parnell,0.00000,0.00000,5.98000,0.00000
Wild Pig Cabernet Sauvignon,14075,Penrose,850.00000,5083.00000,5.98000,0.00000
Wild Pig Cabernet Sauvignon,14075,Ponsonby,-5.00000,-29.90000,5.98000,0.00000
Noble Dame des Treilles Cotes du Rhone,14186,Blackmarket,-447.00000,-2753.52002,6.16000,0.00000
Noble Dame des Treilles Cotes du Rhone,14186,Head Office,0.00000,0.00000,6.16000,0.00000
Noble Dame des Treilles Cotes du Rhone,14186,Parnell,-93.00000,-572.88000,6.16000,0.00000
Noble Dame des Treilles Cotes du Rhone,14186,Penrose,766.00000,4718.56006,6.16000,0.00000
Noble Dame des Treilles Cotes du Rhone,14186,Ponsonby,0.00000,0.00000,6.16000,0.00000
Salavert Reserve des Chapelains Costieres de Nime,3174360076184,Blackmarket,0.00000,0.00000,6.07000,0.00000
Salavert Reserve des Chapelains Costieres de Nime,3174360076184,Head Office,-948.00000,-5754.35986,6.07000,0.00000
Salavert Reserve des Chapelains Costieres de Nime,3174360076184,Parnell,-5.00000,-30.35000,6.07000,0.00000
Salavert Reserve des Chapelains Costieres de Nime,3174360076184,Penrose,1341.00000,8139.87012,6.07000,0.00000
Salavert Reserve des Chapelains Costieres de Nime,3174360076184,Ponsonby,-3.00000,-18.21000,6.07000,0.00000
Salavert Cotes du Rhone,14187,Blackmarket,-447.00000,-2829.51001,6.33000,0.00000
Salavert Cotes du Rhone,14187,Head Office,-21.00000,-132.92999,6.33000,0.00000
Salavert Cotes du Rhone,14187,Parnell,0.00000,0.00000,6.33000,0.00000
Salavert Cotes du Rhone,14187,Penrose,705.00000,4462.64990,6.33000,0.00000
Salavert Cotes du Rhone,14187,Ponsonby,0.00000,0.00000,6.33000,0.00000
Commandeur de St Michel Cotes du Rhone,12830,Blackmarket,0.00000,0.00000,6.16000,0.00000
Commandeur de St Michel Cotes du Rhone,12830,Head Office,-432.00000,-2661.12012,6.16000,0.00000
Commandeur de St Michel Cotes du Rhone,12830,Parnell,-2.00000,-12.32000,6.16000,0.00000
Commandeur de St Michel Cotes du Rhone,12830,Penrose,1196.00000,7367.35986,6.16000,0.00000
Commandeur de St Michel Cotes du Rhone,12830,Ponsonby,-12.00000,-73.92000,6.16000,0.00000
Terres de Galets Cotes du Rhone,14686,Blackmarket,0.00000,0.00000,6.16000,0.00000
Terres de Galets Cotes du Rhone,14686,Head Office,-1766.00000,-10878.55957,6.16000,0.00000
Terres de Galets Cotes du Rhone,14686,Parnell,0.00000,0.00000,6.16000,0.00000
Terres de Galets Cotes du Rhone,14686,Penrose,1756.00000,10816.95996,6.16000,0.00000
Terres de Galets Cotes du Rhone,14686,Ponsonby,0.00000,0.00000,6.16000,0.00000
Longue Toque Cotes du Rhone Plan de Dieu,15591,Blackmarket,0.00000,0.00000,10.05000,0.00000
Longue Toque Cotes du Rhone Plan de Dieu,15591,Head Office,-1.00000,-10.05000,10.05000,0.00000
Longue Toque Cotes du Rhone Plan de Dieu,15591,Parnell,-10.00000,-100.50000,10.05000,0.00000
Longue Toque Cotes du Rhone Plan de Dieu,15591,Penrose,230.00000,2311.50000,10.05000,0.00000
Longue Toque Cotes du Rhone Plan de Dieu,15591,Ponsonby,0.00000,0.00000,10.05000,0.00000
Longue Toque Gigondas,3142920001365,Blackmarket,0.00000,0.00000,20.07000,0.00000
Longue Toque Gigondas,3142920001365,Head Office,-60.00000,-1204.19995,20.07000,0.00000
Longue Toque Gigondas,3142920001365,Parnell,-40.00000,-802.79999,20.07000,0.00000
Longue Toque Gigondas,3142920001365,Penrose,177.00000,3552.38989,20.07000,0.00000
Longue Toque Gigondas,3142920001365,Ponsonby,-3.00000,-60.21000,20.07000,0.00000
Domaine De Montbayon Vacqueyras,16029,Blackmarket,0.00000,0.00000,13.86000,0.00000
Domaine De Montbayon Vacqueyras,16029,Head Office,-14.00000,-194.03999,13.86000,0.00000
Domaine De Montbayon Vacqueyras,16029,Parnell,0.00000,0.00000,13.86000,0.00000
Domaine De Montbayon Vacqueyras,16029,Penrose,84.00000,1164.23999,13.86000,0.00000
Domaine De Montbayon Vacqueyras,16029,Ponsonby,0.00000,0.00000,13.86000,0.00000
Dog Point Section 94 Sauv Blanc,15036,Blackmarket,6.00000,138.72000,23.12000,0.00000
Dog Point Section 94 Sauv Blanc,15036,Head Office,-4.00000,-92.48000,23.12000,0.00000
Dog Point Section 94 Sauv Blanc,15036,Parnell,-5.00000,-115.60000,23.12000,0.00000
Dog Point Section 94 Sauv Blanc,15036,Penrose,7.00000,161.84000,23.12000,0.00000
Dog Point Section 94 Sauv Blanc,15036,Ponsonby,0.00000,0.00000,23.12000,0.00000
Wine Men of Gotham Cabernet Sauvignon,14011,Blackmarket,0.00000,0.00000,7.32000,0.00000
Wine Men of Gotham Cabernet Sauvignon,14011,Head Office,-33.00000,-241.56000,7.32000,0.00000
Wine Men of Gotham Cabernet Sauvignon,14011,Parnell,0.00000,0.00000,7.32000,0.00000
Wine Men of Gotham Cabernet Sauvignon,14011,Penrose,26.00000,190.32001,7.32000,0.00000
Wine Men of Gotham Cabernet Sauvignon,14011,Ponsonby,0.00000,0.00000,7.32000,0.00000
Trimbach Pinot Gris Reserve,10542,Blackmarket,240.00000,3698.39990,15.41000,0.00000
Trimbach Pinot Gris Reserve,10542,Head Office,-6.00000,-92.46000,15.41000,0.00000
Trimbach Pinot Gris Reserve,10542,Parnell,-174.00000,-2681.34009,15.41000,0.00000
Trimbach Pinot Gris Reserve,10542,Penrose,-7.00000,-107.87000,15.41000,0.00000
Trimbach Pinot Gris Reserve,10542,Ponsonby,-24.00000,-369.84000,15.41000,0.00000
Covinas Enterizo Reserva,8420202040376,Blackmarket,0.00000,0.00000,6.60000,0.00000
Covinas Enterizo Reserva,8420202040376,Head Office,-206.00000,-1359.59998,6.60000,0.00000
Covinas Enterizo Reserva,8420202040376,Parnell,-188.00000,-1240.80005,6.60000,0.00000
Covinas Enterizo Reserva,8420202040376,Penrose,973.00000,6421.79980,6.60000,0.00000
Covinas Enterizo Reserva,8420202040376,Ponsonby,-79.00000,-521.40002,6.60000,0.00000
Marques De Plata Tempranillo,16042,Blackmarket,-304.00000,-1495.68005,4.92000,0.00000
Marques De Plata Tempranillo,16042,Head Office,0.00000,0.00000,4.92000,0.00000
Marques De Plata Tempranillo,16042,Parnell,0.00000,0.00000,4.92000,0.00000
Marques De Plata Tempranillo,16042,Penrose,2400.00000,11808.00000,4.92000,0.00000
Marques De Plata Tempranillo,16042,Ponsonby,0.00000,0.00000,4.92000,0.00000
Reynoble Tinto Reserva,16043,Blackmarket,-78.00000,-533.52002,6.84000,0.00000
Reynoble Tinto Reserva,16043,Head Office,0.00000,0.00000,6.84000,0.00000
Reynoble Tinto Reserva,16043,Parnell,0.00000,0.00000,6.84000,0.00000
Reynoble Tinto Reserva,16043,Penrose,300.00000,2052.00000,6.84000,0.00000
Reynoble Tinto Reserva,16043,Ponsonby,0.00000,0.00000,6.84000,0.00000
Reynoble Tinto Crianza,15497,Blackmarket,-3165.00000,-19243.19922,6.08000,0.00000
Reynoble Tinto Crianza,15497,Head Office,-12.00000,-72.96000,6.08000,0.00000
Reynoble Tinto Crianza,15497,Parnell,-10.00000,-60.80000,6.08000,0.00000
Reynoble Tinto Crianza,15497,Penrose,3587.00000,21808.96094,6.08000,0.00000
Reynoble Tinto Crianza,15497,Ponsonby,0.00000,0.00000,6.08000,0.00000
Senorio Del Fenojal Rioja,8437005411333,Blackmarket,-5089.00000,-29159.97070,5.73000,0.00000
Senorio Del Fenojal Rioja,8437005411333,Head Office,-4.00000,-22.92000,5.73000,0.00000
Senorio Del Fenojal Rioja,8437005411333,Parnell,-3.00000,-17.19000,5.73000,0.00000
Senorio Del Fenojal Rioja,8437005411333,Penrose,5384.00000,30850.32031,5.73000,0.00000
Senorio Del Fenojal Rioja,8437005411333,Ponsonby,-63.00000,-360.98999,5.73000,0.00000
Lagrimas de Maria Rioja Rose,16045,Blackmarket,0.00000,0.00000,7.63000,0.00000
Lagrimas de Maria Rioja Rose,16045,Head Office,-671.00000,-5119.72998,7.63000,0.00000
Lagrimas de Maria Rioja Rose,16045,Parnell,0.00000,0.00000,7.63000,0.00000
Lagrimas de Maria Rioja Rose,16045,Penrose,672.00000,5127.35986,7.63000,0.00000
Lagrimas de Maria Rioja Rose,16045,Ponsonby,0.00000,0.00000,7.63000,0.00000
Yealands Estate Single Block S1 Sauvignon Blanc,15795,Blackmarket,-60.00000,-810.00000,13.50000,0.00000
Yealands Estate Single Block S1 Sauvignon Blanc,15795,Head Office,0.00000,0.00000,13.50000,0.00000
Yealands Estate Single Block S1 Sauvignon Blanc,15795,Parnell,-3.00000,-40.50000,13.50000,0.00000
Yealands Estate Single Block S1 Sauvignon Blanc,15795,Penrose,86.00000,1161.00000,13.50000,0.00000
Yealands Estate Single Block S1 Sauvignon Blanc,15795,Ponsonby,0.00000,0.00000,13.50000,0.00000
Septima Gran Reserva Malbec,13585,Blackmarket,0.00000,0.00000,26.00000,0.00000
Septima Gran Reserva Malbec,13585,Head Office,0.00000,0.00000,26.00000,0.00000
Septima Gran Reserva Malbec,13585,Parnell,-9.00000,-234.00000,26.00000,0.00000
Septima Gran Reserva Malbec,13585,Penrose,9.00000,234.00000,26.00000,0.00000
Septima Gran Reserva Malbec,13585,Ponsonby,0.00000,0.00000,26.00000,0.00000
Gran Vinum Esencia Divina Albarino,15506,Blackmarket,0.00000,0.00000,9.83000,0.00000
Gran Vinum Esencia Divina Albarino,15506,Head Office,-179.00000,-1759.56995,9.83000,0.00000
Gran Vinum Esencia Divina Albarino,15506,Parnell,-60.00000,-589.79999,9.83000,0.00000
Gran Vinum Esencia Divina Albarino,15506,Penrose,408.00000,4010.63989,9.83000,0.00000
Gran Vinum Esencia Divina Albarino,15506,Ponsonby,-23.00000,-226.09000,9.83000,0.00000
Greenhough Reisling,16026,Blackmarket,0.00000,0.00000,14.48000,0.00000
Greenhough Reisling,16026,Head Office,0.00000,0.00000,14.48000,0.00000
Greenhough Reisling,16026,Parnell,-36.00000,-521.28003,14.48000,0.00000
Greenhough Reisling,16026,Penrose,36.00000,521.28003,14.48000,0.00000
Greenhough Reisling,16026,Ponsonby,0.00000,0.00000,14.48000,0.00000
Craggy Range Avery Sauvignon Blanc,10708,Blackmarket,0.00000,0.00000,14.92000,0.00000
Craggy Range Avery Sauvignon Blanc,10708,Head Office,-3.00000,-44.76000,14.92000,0.00000
Craggy Range Avery Sauvignon Blanc,10708,Parnell,-5.00000,-74.60000,14.92000,0.00000
Craggy Range Avery Sauvignon Blanc,10708,Penrose,10.00000,149.20000,14.92000,0.00000
Craggy Range Avery Sauvignon Blanc,10708,Ponsonby,0.00000,0.00000,14.92000,0.00000
Kumeu River Pinot Gris,10740,Blackmarket,0.00000,0.00000,17.38000,0.00000
Kumeu River Pinot Gris,10740,Head Office,0.00000,0.00000,17.38000,0.00000
Kumeu River Pinot Gris,10740,Parnell,-11.00000,-191.17999,17.38000,0.00000
Kumeu River Pinot Gris,10740,Penrose,12.00000,208.56000,17.38000,0.00000
Kumeu River Pinot Gris,10740,Ponsonby,0.00000,0.00000,17.38000,0.00000
Dusky Sounds Waipara Chardonnay,14367,Blackmarket,-183.00000,-1319.43005,7.21000,0.00000
Dusky Sounds Waipara Chardonnay,14367,Head Office,-16.00000,-115.36000,7.21000,0.00000
Dusky Sounds Waipara Chardonnay,14367,Parnell,0.00000,0.00000,7.21000,0.00000
Dusky Sounds Waipara Chardonnay,14367,Penrose,253.00000,1824.13000,7.21000,0.00000
Dusky Sounds Waipara Chardonnay,14367,Ponsonby,0.00000,0.00000,7.21000,0.00000
Castillo de Maluenda Tinto,15752,Blackmarket,1056.00000,6272.64014,5.94000,0.00000
